,MinEStateIndex,BCUT2D_MRHI,PEOE_VSA12,PEOE_VSA6,SMR_VSA2,SMR_VSA6,SlogP_VSA8,VSA_EState5,NumAliphaticCarbocycles,NumAromaticCarbocycles,NumAromaticRings,fr_Ar_N,fr_Ar_NH,fr_aniline,fr_imidazole
2397,0.8933421254835833,0.057797183397778173,0.2030928476247925,0.0,0.0,0.45147900905758587,0.398849675379593,0.7234079608063279,0.0,0.0,0.42857142857142855,0.75,0.0,0.16666666666666666,0.0
2398,0.8212035671666177,0.05863874125126223,0.2030928476247925,0.4545454545454546,0.0,0.12165326400362052,0.0,0.6777917057764418,0.0,0.5,0.42857142857142855,0.125,0.0,0.5,0.0
2399,0.9418858558113283,0.017836611011054382,0.20450794094030048,0.5510556307198045,0.0,0.5122099351348117,0.20142866100517973,0.7614178136998786,0.0,0.5,0.42857142857142855,0.25,0.0,0.3333333333333333,0.0
2400,0.8359798865541282,0.05204795532175366,0.40760078856509296,0.2886625801120517,0.0,0.19751274279671666,0.0,0.7454293436585481,0.25,0.25,0.2857142857142857,0.25,0.0,0.5,0.0
2401,0.8360490508930803,0.052053584606779335,0.40760078856509296,0.2886625801120517,0.0,0.19751274279671666,0.0,0.7478030277463693,0.25,0.25,0.2857142857142857,0.25,0.0,0.5,0.0
2402,0.8881299846202925,0.0435440628053666,0.0,0.39242000979178077,0.0,0.0,0.19742101437441326,0.7595484316214064,0.25,0.0,0.2857142857142857,0.375,0.3333333333333333,0.0,0.0
2403,0.8730559081488749,0.045602541562786425,0.2030928476247925,0.0,0.3333333333333333,0.28643646541459533,0.19742101437441326,0.7338960246493592,0.0,0.0,0.2857142857142857,0.375,0.3333333333333333,0.16666666666666666,0.0
2404,0.8133936604535558,0.054793576949868084,0.0,0.37648470240700177,0.0,0.0,0.7976993507591859,0.6895012631316603,0.0,0.75,0.7142857142857142,0.5,0.6666666666666666,0.0,0.5
2405,0.8222036596693248,0.017190378242965876,0.40899381165818116,0.20751485935945807,0.0,0.40808972941821586,0.0,0.7453098846869113,0.0,0.0,0.2857142857142857,0.375,0.0,0.6666666666666666,0.0
2406,0.7702510176267925,0.07131380367318929,0.0,0.0,0.0,0.217041330376079,0.3948420287488265,0.7178630034857557,0.25,0.0,0.42857142857142855,0.5,0.0,0.16666666666666666,0.5
2407,0.9538776873333108,0.04125816713614339,0.20450794094030048,0.36363636363636365,0.0,0.3732560287503478,0.3001391681923864,0.8113842555364353,0.0,0.5,0.5714285714285714,0.375,0.0,0.3333333333333333,0.0
2408,0.8917292276396345,0.03662456964437044,0.2030928476247925,0.20751485935945807,0.0,0.21057698662149918,0.4011842957371859,0.7447551691541525,0.0,0.0,0.42857142857142855,0.5,0.3333333333333333,0.16666666666666666,0.0
2409,0.517907612166887,0.292440177282562,0.3446075515195833,0.0,0.0,0.41042544127680924,0.19742101437441326,0.8343232438030259,0.25,0.0,0.2857142857142857,0.375,0.3333333333333333,0.16666666666666666,0.0
2410,0.4946542323657701,0.2796894382412455,0.3446075515195833,0.10375742967972904,0.0,0.21057698662149918,0.4011842957371859,0.7420571019144901,0.0,0.0,0.42857142857142855,0.5,0.3333333333333333,0.16666666666666666,0.0
2411,0.4973341031760814,0.279011582335438,0.3446075515195833,0.0,0.0,0.3522518918609648,0.19742101437441326,0.7575767607230651,0.25,0.0,0.2857142857142857,0.375,0.3333333333333333,0.16666666666666666,0.0
2412,0.823953084724953,0.058686143282439374,0.0,0.0,0.3333333333333333,0.32746095477843645,0.19860767000738308,0.7660854952064184,0.0,0.25,0.5714285714285714,0.375,0.0,0.6666666666666666,0.0
2413,0.8229353604535163,0.06231477812543085,0.2030928476247925,0.27287193079577243,0.0,0.12165326400362052,0.09871050718720663,0.6686172576492684,0.0,0.25,0.42857142857142855,0.25,0.0,0.3333333333333333,0.0
2414,0.49277604973138717,0.2790141528603516,0.3446075515195833,0.0,0.0,0.3522518918609648,0.19742101437441326,0.7565520985946446,0.25,0.0,0.2857142857142857,0.375,0.3333333333333333,0.16666666666666666,0.0
2415,0.8366495037160978,0.06948173579332484,0.0,0.18181818181818182,0.0,0.07558592373448932,0.398849675379593,0.6873609276673012,0.0,0.25,0.42857142857142855,0.375,0.3333333333333333,0.0,0.0
2416,0.33253959102169395,0.04013205008821841,0.40760078856509296,0.09090909090909091,0.0,0.5222956369453918,0.3001391681923864,0.7062876373974721,0.0,0.5,0.5714285714285714,0.375,0.0,0.3333333333333333,0.0
2417,0.8310597215080788,0.29122940468826264,0.40760078856509296,0.3580789085528769,0.0,0.2714036186233095,0.10104512754479955,0.7369530649576882,0.0,0.5,0.5714285714285714,0.375,0.0,0.5,0.0
2418,0.4761155487310381,0.28242579702399906,0.5491154924598838,0.09090909090909091,0.0,0.8406311557916476,0.10104512754479955,0.7661591742929946,0.0,0.25,0.5714285714285714,0.5,0.0,0.8333333333333333,0.0
2419,0.5347848316173578,0.28083928878992526,0.20450794094030048,0.5454545454545455,0.0,0.5041761352184417,0.30247378854997925,0.7326629789438986,0.0,0.5,0.5714285714285714,0.375,0.0,0.3333333333333333,0.0
2420,0.8346157346063122,0.18793264909215057,0.2030928476247925,0.18181818181818182,0.0,0.13641255573629957,0.5075681027740727,0.6688963231592667,0.0,0.25,0.5714285714285714,0.5,0.3333333333333333,0.16666666666666666,0.0
2421,0.8322977090568315,0.03712785013474773,0.20450794094030048,0.36363636363636365,0.0,0.42789187205618506,0.3001391681923864,0.7432923684783198,0.0,0.5,0.5714285714285714,0.375,0.0,0.5,0.0
