MinEStateIndex,BCUT2D_MRHI,PEOE_VSA12,PEOE_VSA6,SMR_VSA2,SMR_VSA6,SlogP_VSA8,VSA_EState5,NumAliphaticCarbocycles,NumAromaticCarbocycles,NumAromaticRings,fr_Ar_N,fr_Ar_NH,fr_aniline,fr_imidazole,prediction,smiles,zinc_id
-0.0998582766439906,5.9780601769320425,11.178302225184446,12.13273413692322,0.0,21.3293926238326,21.805849864162116,1.2915882464096753,0,2,3,1,1,0,0,1,COc1cc2[nH]c3ccccc3c(=O)c2c(OC)c1OC,ZINC000014774886
-0.1744935752078613,6.011829596106308,0.0,19.913841467842857,0.0,14.219595082555069,0.0,0.5398167231130793,1,2,2,0,0,0,0,1,COc1cc([C@@H]2c3cc(O)c(OC)cc3C(=O)[C@H](C)[C@H]2C)ccc1O,ZINC000014726855
-4.8494791535441335,7.8083924369788225,0.0,18.19910120538483,0.0,14.219595082555069,10.902924932081056,0.0253685076887753,0,2,3,1,1,0,0,1,COc1cc(Cc2ccc3cc(OC)c(=O)[nH]c3c2OS(=O)(=O)O)ccc1O,ZINC000014693167
-0.5392970521541955,6.035262091498471,0.0,23.781858773826368,0.0,0.0,0.0,-0.1548525365660988,0,2,2,0,0,0,0,1,CC(C)=CCc1c(O)c(C)c(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,ZINC000003974478
-0.6929609597850044,5.66018281691698,0.0,69.7527473645822,0.0,0.0,0.0,-0.6929609597850044,0,0,0,0,0,0,0,1,CCCCC[C@H](O)/C=C/C=C/CCCCCCCC(=O)O,ZINC000003870588
-1.938323371628331,5.880226555524592,6.290026729335213,0.0,0.0,13.213763929025836,22.29294326667848,-1.3265846257110183,0,2,3,0,0,0,0,1,O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12,ZINC000004097454
-0.0672302144749659,5.6845994664953485,0.0,84.47651225156739,0.0,7.109797541277533,0.0,0.8494270833333335,0,0,0,0,0,0,0,1,CC[C@H](C)CCCCCCCCCCCCC(=O)OC,ZINC000004556943
-0.1784818252256197,5.95365389595067,0.0,60.96300212759425,0.0,0.0,0.0,2.5659988746545928,5,0,0,0,0,0,0,1,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2C(=O)C=C2[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]23C)C1(C)C,ZINC000114383148
-1.487963135833356,5.90614057320497,0.0,18.228060320501648,0.0,13.213763929025836,0.0,-0.4744990322294606,1,0,0,0,0,0,0,1,C=C1C(=O)O[C@@H]2/C=C(\CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC/C=C(\C)CC[C@@H]12,ZINC000116460758
-0.1713152977240284,5.931705634988971,5.907179729351506,60.6636706846161,0.0,13.65455394719011,16.978945038914937,0.812274942228461,0,3,4,1,1,0,0,1,COc1ccc([C@@H]2c3[nH]c4ccccc4c3CCN2C(=O)/C=C/c2ccccc2)cc1,ZINC000012420646
-0.9796808226912844,5.897276330402069,0.0,35.392371257240434,0.0,6.606881964512918,0.0,-1.19757632737566,0,2,3,2,1,0,0,1,Cc1ccc(C(=O)OC[C@@H]2O[C@@H](n3cc(C=O)c(=O)[nH]c3=O)C[C@@H]2OC(=O)c2ccc(C)cc2)cc1,ZINC000012447645
-0.2206204155726165,6.301544827522637,0.0,61.84661670038342,0.0,10.633577208012662,0.0,0.9689987305822862,1,3,3,0,0,2,0,1,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N[C@H]2c1ccc(OCc2cccc(Cl)c2)cc1,ZINC000012402403
-0.9796808226912844,5.897276330402069,0.0,35.392371257240434,0.0,6.606881964512918,0.0,-1.19757632737566,0,2,3,2,1,0,0,1,Cc1ccc(C(=O)OC[C@@H]2O[C@@H](n3cc(C=O)c(=O)[nH]c3=O)C[C@H]2OC(=O)c2ccc(C)cc2)cc1,ZINC000012447643
-0.3538261258742863,6.3169449696583895,0.0,61.84661670038342,0.0,10.633577208012662,0.0,0.2717101692014285,1,3,3,0,0,2,0,1,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N[C@H]2c1ccc(OCc2ccccc2F)c(Cl)c1,ZINC000012402399
-0.9014447383891822,5.921065978793015,11.178302225184446,43.22174378002142,0.0,0.0,22.29294326667848,-2.625872853522337,0,2,3,0,0,0,0,1,C=CC(C)(C)c1c(O)cc(O)c2c(=O)c(O)c(-c3cc(O)c(O)c(CC=C(C)C)c3CC=C(C)C)oc12,ZINC000013379920
-0.7167057657727647,6.348464224867244,11.566489892729878,39.827682935685715,0.0,10.633577208012662,33.41932110367106,-3.80521456006696,2,4,4,0,0,2,0,1,CC(=O)c1ccc(N/C=C2\C(=O)C(O)=C(C(C)C)c3cc(C)c(-c4c(C)cc5c(c4O)/C(=C/Nc4ccc(C(C)=O)cc4)C(=O)C(O)=C5C(C)C)c(O)c32)cc1,ZINC000150341869
-3.9707180977740655,7.890261948664054,31.613072199545044,39.827682935685715,0.0,10.633577208012662,33.41932110367106,-4.21183294942955,2,4,4,0,0,2,0,1,Cc1cc2c(c(O)c1-c1c(C)cc3c(c1O)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)C(O)=C3C(C)C)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)C(O)=C2C(C)C,ZINC000150341889
-0.7228517101284961,6.078596419022763,0.0,0.0,0.0,0.0,33.06539169560807,-2.494492997816409,0,2,4,0,0,0,0,1,O=c1ccc2c(-c3c(O)c(O)cc4ccc(=O)oc34)c(O)c(O)cc2o1,ZINC000014559664
-0.8084082832768353,6.02843867111594,10.85758078380108,12.13273413692322,0.0,0.0,43.611699728324226,-0.7834067267560163,0,4,6,2,2,0,0,1,CC1(C)C[C@H](c2c3c(c4[nH]c5c(O)cccc5c(=O)c4c2O)CCC(C)(C)O3)c2c(cc(O)c3c(=O)c4cccc(O)c4[nH]c23)O1,ZINC000086032602
-0.4729347757621565,9.109193657119404,0.0,66.01789201434968,0.0,5.330089647061427,0.0,0.0,0,0,0,0,0,0,0,1,C[C@](Cl)(/C=C/[C@H](Br)[C@](C)(Cl)/C=C/Br)CBr,ZINC000086000631
-0.2441203703703707,6.205574046338122,0.0,25.151797520192265,0.0,6.606881964512918,0.0,0.1168806689342407,3,0,0,0,0,0,0,1,C[C@@]12C=CC=C3CO[C@@H](C4=C(C1)C(=O)C=CC4=O)[C@H]32,ZINC000085836977
